station,valid,metar
BOS,3/5/2021 6:54,KBOS 050654Z 30012KT 10SM OVC100 M03/M14 A2969 RMK AO2 PK WND 29028/0640 SLP052 T10331144
BOS,3/5/2021 7:54,KBOS 050754Z 31017G30KT 10SM OVC085 M04/M14 A2968 RMK AO2 PK WND 29030/0719 SLP051 T10391144
BOS,3/5/2021 8:54,KBOS 050854Z 30018G30KT 10SM FEW110 BKN140 M04/M14 A2970 RMK AO2 PK WND 29031/0839 SLP056 T10441144 53005
BOS,3/5/2021 9:54,KBOS 050954Z 31018G25KT 10SM FEW100 BKN140 M04/M14 A2970 RMK AO2 PK WND 28028/0938 SLP057 T10441144
BOS,3/5/2021 10:54,KBOS 051054Z 28014G20KT 10SM BKN080 BKN140 OVC250 M04/M15 A2971 RMK AO2 PK WND 30026/1023 SLP059 T10441150
BOS,3/5/2021 11:54,KBOS 051154Z 30016G22KT 10SM FEW050 BKN100 BKN250 M04/M17 A2972 RMK AO2 SLP064 T10441167 11033 21044 53008
BOS,3/5/2021 12:54,KBOS 051254Z 30016G24KT 10SM FEW050 BKN110 BKN200 M04/M18 A2974 RMK AO2 SLP069 T10391178
BOS,3/5/2021 13:54,KBOS 051354Z 29017G26KT 10SM FEW050 SCT110 BKN140 BKN200 M03/M20 A2973 RMK AO2 PK WND 30026/1354 SLP068 T10281200
BOS,3/5/2021 14:54,KBOS 051454Z 31013G18KT 10SM FEW055 FEW110 BKN200 M02/M21 A2972 RMK AO2 SLP065 T10171211 50001
BOS,3/5/2021 15:54,KBOS 051554Z 28019G27KT 10SM FEW050 FEW110 BKN200 M02/M23 A2972 RMK AO2 PK WND 28027/1554 SLP063 T10171228
BOS,3/5/2021 16:54,KBOS 051654Z 29013G21KT 10SM FEW050 FEW110 BKN200 M01/M21 A2971 RMK AO2 SLP060 T10111211
BOS,3/5/2021 18:54,KBOS 051854Z 29018G26KT 10SM FEW045 FEW110 BKN130 01/M22 A2967 RMK AO2 PK WND 28026/1845 SLP047 T00111222
BOS,3/5/2021 19:54,KBOS 051954Z 27019G27KT 10SM FEW045 BKN250 02/M22 A2967 RMK AO2 PK WND 26027/1954 SLP047 T00171222
BOS,3/5/2021 20:54,KBOS 052054Z 29018G24KT 10SM FEW045 FEW130 BKN250 01/M23 A2968 RMK AO2 SLP050 T00111228 55002
BOS,3/5/2021 21:54,KBOS 052154Z 28014G22KT 10SM FEW045 FEW130 BKN250 01/M22 A2970 RMK AO2 PK WND 29026/2055 SLP057 T00061222
BOS,3/5/2021 22:54,KBOS 052254Z 28012G21KT 10SM FEW045 SCT130 BKN250 00/M21 A2974 RMK AO2 SLP068 T00001211
BOS,3/5/2021 23:54,KBOS 052354Z 28016G26KT 10SM FEW055 SCT130 BKN250 00/M20 A2977 RMK A02 PK WND 290026/2348 SLP079 T00001200 10022 20000 53029
BOS,3/6/2021 0:54,KBOS 060054Z 28016G23KT 10SM SCT065 BKN250 M01/M17 A2978 RMK AO2 SLP085 T10061172
BOS,3/6/2021 1:54,KBOS 060154Z 29011G19KT 10SM BKN065 BKN250 M01/M16 A2980 RMK AO2 SLP091 T10061156
BOS,3/6/2021 2:54,KBOS 060254Z 32013G20KT 10SM BKN065 BKN250 M02/M17 A2983 RMK AO2 SLP101 T10171172 53022
BOS,3/6/2021 3:54,KBOS 060354Z 31013G20KT 10SM FEW075 SCT250 M02/M18 A2984 RMK AO2 SLP105 T10221178
BOS,3/6/2021 4:54,KBOS 060454Z 30010G18KT 10SM FEW150 FEW250 M03/M18 A2986 RMK AO2 SLP109 T10281178 400221044
BOS,3/6/2021 5:54,KBOS 060554Z 32011KT 10SM SCT140 BKN250 M03/M17 A2987 RMK AO2 SLP115 T10331172 10000 21033 53013
BOS,3/6/2021 6:54,KBOS 060654Z 34011KT 10SM SCT160 BKN250 M04/M16 A2989 RMK AO2 SLP122 T10441161
BOS,3/6/2021 7:54,KBOS 060754Z 31011KT 10SM FEW160 BKN200 M05/M16 A2990 RMK AO2 SLP124 T10501161
BOS,3/6/2021 8:54,KBOS 060854Z 33011KT 10SM FEW160 SCT220 M06/M16 A2992 RMK AO2 SLP130 T10561161 51016
BOS,3/6/2021 9:54,KBOS 060954Z 29010KT 10SM FEW250 M06/M16 A2993 RMK AO2 SLP133 T10561161
BOS,3/6/2021 10:54,KBOS 061054Z 29011KT 10SM FEW040 FEW250 M06/M16 A2994 RMK AO2 SLP137 T10561161
BOS,3/6/2021 11:54,KBOS 061154Z 30011KT 10SM FEW040 FEW250 M06/M16 A2996 RMK AO2 SLP143 T10561156 11033 21056 53013
BOS,3/6/2021 12:54,KBOS 061254Z 30015G22KT 10SM FEW040 FEW250 M04/M16 A2997 RMK AO2 SLP148 T10441161
BOS,3/6/2021 13:54,KBOS 061354Z 29016G23KT 10SM FEW040 M03/M16 A2998 RMK AO2 SLP152 T10331156
BOS,3/6/2021 14:54,KBOS 061454Z 30012KT 10SM FEW040 M02/M16 A2999 RMK AO2 SLP154 T10221156 51011
BOS,3/6/2021 15:54,KBOS 061554Z 26012KT 10SM FEW040 FEW250 M01/M15 A2999 RMK AO2 SLP155 T10061150
BOS,3/6/2021 16:54,KBOS 061654Z 28012G18KT 10SM FEW040 00/M15 A2998 RMK AO2 SLP151 T00001150 $
BOS,3/6/2021 17:54,KBOS 061754Z 33009G17KT 10SM FEW040 01/M15 A2996 RMK AO2 SLP145 T00061150 10006 21056 58009 $
BOS,3/6/2021 18:54,KBOS 061854Z 24007KT 10SM FEW040 01/M14 A2997 RMK AO2 SLP147 T00111144 $
BOS,3/6/2021 19:54,KBOS 061954Z 25009KT 10SM FEW100 02/M14 A2997 RMK AO2 SLP149 T00221139 $
BOS,3/6/2021 20:54,KBOS 062054Z 27010KT 10SM FEW100 02/M14 A2998 RMK AO2 SLP151 T00221144 51006 $
BOS,3/6/2021 21:54,KBOS 062154Z 27009G16KT 10SM SCT100 02/M14 A3000 RMK AO2 SLP159 T00171139 $
BOS,3/6/2021 22:54,KBOS 062254Z 27010KT 10SM SCT100 01/M14 A3004 RMK AO2 SLP170 T00061139 $
BOS,3/6/2021 23:54,KBOS 062354Z 27011KT 10SM FEW100 00/M14 A3007 RMK AO2 SLP181 T00001139 10022 20000 53030 $
BOS,3/7/2021 0:54,KBOS 070054Z 30010KT 10SM CLR M01/M15 A3010 RMK AO2 SLP191 T10111150 $
BOS,3/7/2021 1:54,KBOS 070154Z 29012KT 10SM CLR M02/M13 A3012 RMK AO2 SLP198 T10171133 $
BOS,3/7/2021 2:54,KBOS 070254Z 29011KT 10SM CLR M02/M13 A3012 RMK AO2 SLP199 T10221133 51017 $
BOS,3/7/2021 3:54,KBOS 070354Z 29012KT 10SM CLR M03/M13 A3013 RMK AO2 SLP201 T10281133 $
BOS,3/7/2021 4:54,KBOS 070454Z 27010KT 10SM CLR M03/M13 A3014 RMK AO2 SLP205 T10331128 400221056 $
BOS,3/7/2021 5:54,KBOS 070554Z 29010KT 10SM FEW100 M03/M13 A3016 RMK AO2 SLP214 T10331128 10000 21033 53015 $
BOS,3/7/2021 6:54,KBOS 070654Z 29010KT 10SM OVC050 M03/M14 A3018 RMK AO2 SLP219 T10331144 $
BOS,3/7/2021 7:54,KBOS 070754Z 30009KT 10SM OVC050 M03/M15 A3019 RMK AO2 SLP221 T10331150 $
BOS,3/7/2021 8:54,KBOS 070854Z 32008KT 10SM BKN050 M04/M14 A3020 RMK AO2 SLP226 T10441144 52013 $
BOS,3/7/2021 9:54,KBOS 070954Z 32009KT 10SM CLR M04/M16 A3023 RMK AO2 SLP236 T10441156 $
BOS,3/7/2021 10:54,KBOS 071054Z 30010KT 10SM FEW030 M06/M15 A3025 RMK AO2 SLP241 T10561150 $
BOS,3/7/2021 11:54,KBOS 071154Z 29007KT 10SM FEW030 M05/M15 A3027 RMK AO2 SLP249 T10501150 11033 21056 51023 $
BOS,3/7/2021 12:54,KBOS 071254Z 30009KT 10SM FEW030 M04/M15 A3028 RMK AO2 SLP254 T10391150 $
BOS,3/7/2021 13:54,KBOS 071354Z 31011KT 10SM FEW030 M03/M15 A3028 RMK AO2 SLP254 T10281150 $
BOS,3/7/2021 14:54,KBOS 071454Z 32010G15KT 10SM FEW030 M01/M15 A3028 RMK AO2 SLP253 T10111150 50004 $
BOS,3/7/2021 15:54,KBOS 071554Z 32010KT 10SM FEW030 M01/M15 A3029 RMK AO2 SLP255 T10111150 $
BOS,3/7/2021 16:54,KBOS 071654Z 29011KT 10SM FEW030 FEW250 00/M15 A3028 RMK AO2 SLP253 T00001150 $
BOS,3/7/2021 17:54,KBOS 071754Z 30009KT 10SM FEW030 FEW250 02/M14 A3026 RMK AO2 SLP247 T00171144 10017 21050 58007 $
BOS,3/7/2021 18:54,KBOS 071854Z 31007KT 10SM FEW030 FEW250 02/M14 A3025 RMK AO2 SLP243 T00221139 $
BOS,3/7/2021 19:54,KBOS 071954Z 33010KT 10SM FEW027 03/M14 A3025 RMK AO2 SLP242 T00281139 $
BOS,3/7/2021 20:54,KBOS 072054Z 31008KT 10SM FEW027 03/M14 A3025 RMK AO2 SLP241 T00331139 56005 $
BOS,3/7/2021 21:54,KBOS 072154Z 31007KT 10SM FEW025 03/M14 A3026 RMK AO2 SLP245 T00281139 $
BOS,3/7/2021 22:54,KBOS 072254Z 31007KT 10SM FEW250 02/M14 A3028 RMK AO2 SLP253 T00221139 $
BOS,3/7/2021 23:54,KBOS 072354Z 32005KT 10SM FEW250 02/M14 A3030 RMK AO2 SLP261 T00171139 10033 20011 53019 $
BOS,3/8/2021 0:54,KBOS 080054Z 34005KT 10SM CLR 01/M13 A3032 RMK AO2 SLP266 T00111133 $
BOS,3/8/2021 2:54,KBOS 080254Z 32006KT 10SM CLR 00/M13 A3033 RMK AO2 SLP269 T00001128 51008 $
BOS,3/8/2021 3:54,KBOS 080354Z 32010KT 10SM CLR 00/M13 A3033 RMK AO2 SLP270 T00001128 $
BOS,3/8/2021 4:54,KBOS 080454Z 31008KT 10SM CLR M01/M13 A3033 RMK AO2 SLP271 T10061133 400331056 $
BOS,3/8/2021 5:54,KBOS 080554Z 32009KT 10SM CLR M01/M13 A3034 RMK AO2 SLP271 T10111133 10017 21011 51002 $
BOS,3/8/2021 6:54,KBOS 080654Z 30010KT 10SM CLR M02/M13 A3033 RMK AO2 SLP270 T10171133 $
BOS,3/8/2021 7:54,KBOS 080754Z 30009KT 10SM CLR M02/M13 A3032 RMK AO2 SLP268 T10221133 $
BOS,3/8/2021 8:54,KBOS 080854Z 31010KT 10SM FEW040 M03/M14 A3034 RMK AO2 SLP274 T10281139 53003 $
BOS,3/8/2021 9:54,KBOS 080954Z 31010KT 10SM FEW040 FEW250 M03/M14 A3036 RMK AO2 SLP279 T10331139 $
BOS,3/8/2021 10:54,KBOS 081054Z 32008KT 10SM FEW055 FEW250 M04/M14 A3037 RMK AO2 SLP283 T10391139 $
BOS,3/8/2021 11:54,KBOS 081154Z 31008KT 10SM FEW037 FEW060 M04/M14 A3038 RMK AO2 SLP285 T10391139 11011 21039 51011 $
BOS,3/8/2021 12:54,KBOS 081254Z 31008KT 10SM FEW040 M02/M14 A3038 RMK AO2 SLP287 T10221139
BOS,3/8/2021 13:54,KBOS 081354Z 33008KT 10SM FEW040 FEW090 M01/M13 A3039 RMK A02 SLP289 T10061133
BOS,3/8/2021 14:54,KBOS 081454Z 31007KT 10SM FEW040 FEW090 01/M12 A3040 RMK AO2 SLP292 T00111122 53007
BOS,3/8/2021 15:54,KBOS 081554Z VRB03KT 10SM FEW040 FEW090 02/M12 A3039 RMK AO2 SLP290 T00221117
BOS,3/8/2021 16:54,KBOS 081654Z 14007KT 10SM FEW040 FEW090 02/M11 A3037 RMK AO2 SLP284 T00221106
BOS,3/8/2021 17:54,KBOS 081754Z 14008KT 10SM FEW040 03/M10 A3036 RMK AO2 SLP278 T00281100 10033 21039 58014
BOS,3/8/2021 18:54,KBOS 081854Z 12008KT 10SM FEW040 03/M09 A3034 RMK AO2 SLP273 T00281089
BOS,3/8/2021 19:54,KBOS 081954Z 13011KT 10SM FEW040 FEW200 03/M08 A3033 RMK AO2 SLP269 T00331083
BOS,3/8/2021 20:54,KBOS 082054Z 11007KT 10SM FEW045 FEW200 03/M08 A3033 RMK AO2 SLP270 T00281083 55008
BOS,3/8/2021 21:54,KBOS 082154Z 11008KT 10SM FEW040 SCT200 02/M07 A3034 RMK AO2 SLP271 T00221067
BOS,3/8/2021 22:54,KBOS 082254Z 12011KT 10SM FEW040 SCT200 SCT270 01/M06 A3035 RMK AO2 SLP277 T00111056
BOS,3/8/2021 23:54,KBOS 082354Z 15007KT 10SM FEW170 SCT250 01/M06 A3036 RMK AO2 SLP281 T00111056 10033 20011 53011
BOS,3/9/2021 0:54,KBOS 090054Z 17010KT 10SM FEW170 FEW250 01/M06 A3036 RMK AO2 SLP281 T00061061
BOS,3/9/2021 1:54,KBOS 090154Z 19007KT 10SM FEW150 SCT250 00/M07 A3036 RMK AO2 SLP278 T00001067
BOS,3/9/2021 2:54,KBOS 090254Z 19007KT 10SM OVC095 01/M07 A3034 RMK AO2 SLP274 T00061072 58007
BOS,3/9/2021 3:54,KBOS 090354Z 21006KT 10SM OVC065 02/M11 A3032 RMK AO2 SLP268 T00221111
BOS,3/9/2021 4:54,KBOS 090454Z 22009KT 10SM FEW050 BKN080 OVC100 02/M13 A3032 RMK AO2 CIG 060 E SLP267 T00221133 400331039
BOS,3/9/2021 5:54,KBOS 090554Z 21009KT 10SM BKN060 OVC080 02/M13 A3032 RMK AO2 RAB0455E02 SLP266 P0000 60000 T00221133 10028 21006 56007
BOS,3/9/2021 6:54,KBOS 090654Z 17006KT 10SM OVC095 02/M12 A3029 RMK AO2 SLP254 T00221117
BOS,3/9/2021 7:54,KBOS 090754Z 21007KT 10SM SCT070 OVC095 03/M12 A3026 RMK AO2 SLP244 T00281117
BOS,3/9/2021 8:54,KBOS 090854Z 21008KT 10SM OVC075 03/M10 A3024 RMK AO2 SLP238 T00281100 56028
BOS,3/9/2021 9:54,KBOS 090954Z 22007KT 10SM OVC080 03/M08 A3022 RMK AO2 SLP234 T00331078
BOS,3/9/2021 10:54,KBOS 091054Z 23009KT 10SM OVC095 03/M07 A3021 RMK AO2 SLP229 T00331072
BOS,3/9/2021 11:54,KBOS 091154Z 24009KT 10SM FEW090 BKN250 04/M07 A3021 RMK AO2 SLP228 T00441067 10044 20022 56010
BOS,3/9/2021 12:54,KBOS 091254Z 24010KT 10SM FEW090 SCT250 06/M06 A3021 RMK AO2 SLP229 T00611061
BOS,3/9/2021 13:54,KBOS 091354Z 26008KT 10SM FEW090 SCT250 09/M06 A3021 RMK AO2 SLP228 T00891061
BOS,3/9/2021 14:54,KBOS 091454Z 27013KT 10SM FEW090 SCT250 11/M06 A3021 RMK AO2 SLP228 T01111061 50000
BOS,3/9/2021 15:54,KBOS 091554Z 28009KT 10SM FEW250 14/M04 A3020 RMK AO2 SLP226 T01391039
BOS,3/9/2021 16:54,KBOS 091654Z 28015G20KT 10SM FEW250 14/M04 A3019 RMK AO2 SLP222 T01441039
BOS,3/9/2021 17:54,KBOS 091754Z 30010G18KT 10SM FEW050 15/M04 A3018 RMK AO2 SLP219 T01501039 10150 20044 58009
BOS,3/9/2021 18:54,KBOS 091854Z 28012G20KT 10SM FEW050 16/M04 A3017 RMK AO2 SLP216 T01561044
BOS,3/9/2021 19:54,KBOS 091954Z 30015G21KT 10SM FEW050 16/M06 A3019 RMK AO2 SLP222 T01561056
BOS,3/9/2021 20:54,KBOS 092054Z 31013G20KT 10SM FEW050 14/M05 A3022 RMK AO2 SLP232 T01441050 53013
BOS,3/9/2021 21:54,KBOS 092154Z 32014KT 10SM FEW050 FEW250 13/M06 A3025 RMK AO2 SLP244 T01331056
BOS,3/9/2021 22:54,KBOS 092254Z 33010G18KT 10SM FEW250 12/M06 A3029 RMK AO2 SLP257 T01171056
BOS,3/9/2021 23:54,KBOS 092354Z 34009KT 10SM CLR 10/M05 A3033 RMK AO2 SLP270 T01001050 10161 20100 53038
BOS,3/10/2021 0:54,KBOS 100054Z 33012KT 10SM CLR 09/M05 A3036 RMK AO2 SLP280 T00891050
BOS,3/10/2021 1:54,KBOS 100154Z 33009KT 10SM CLR 07/M04 A3039 RMK AO2 SLP291 T00721044
BOS,3/10/2021 2:54,KBOS 100254Z 33008KT 10SM CLR 06/M04 A3041 RMK AO2 SLP297 T00611044 51027
BOS,3/10/2021 3:54,KBOS 100354Z 34009KT 10SM CLR 06/M04 A3044 RMK AO2 SLP306 T00561044
BOS,3/10/2021 4:54,KBOS 100454Z 36005KT 10SM CLR 05/M04 A3046 RMK AO2 SLP312 T00501044 401610022
BOS,3/10/2021 5:54,KBOS 100554Z 35003KT 10SM CLR 04/M04 A3048 RMK AO2 SLP320 T00441044 10100 20028 51023
BOS,3/10/2021 6:54,KBOS 100654Z 33005KT 10SM CLR 04/M04 A3048 RMK AO2 SLP322 T00391044
BOS,3/10/2021 7:54,KBOS 100754Z 35006KT 10SM FEW250 02/M04 A3049 RMK AO2 SLP322 T00221044
BOS,3/10/2021 8:54,KBOS 100854Z 33004KT 10SM FEW250 02/M04 A3051 RMK AO2 SLP329 T00221044 53009
BOS,3/10/2021 9:54,KBOS 100954Z 34004KT 10SM CLR 03/M04 A3052 RMK AO2 SLP334 T00281044
BOS,3/10/2021 10:54,KBOS 101054Z 34003KT 10SM FEW050 FEW250 02/M04 A3054 RMK AO2 SLP340 T00221044
BOS,3/10/2021 11:54,KBOS 101154Z 00000KT 10SM FEW250 03/M04 A3055 RMK AO2 SLP344 T00331039 10044 20011 51015
BOS,3/10/2021 12:54,KBOS 101254Z 00000KT 10SM FEW250 05/M04 A3056 RMK AO2 SLP349 T00501039
BOS,3/10/2021 13:54,KBOS 101354Z 13003KT 10SM FEW250 06/M03 A3058 RMK AO2 SLP353 T00561033
BOS,3/10/2021 14:54,KBOS 101454Z 13004KT 10SM FEW250 06/M03 A3058 RMK AO2 SLP356 T00611028 51012
BOS,3/10/2021 15:54,KBOS 101554Z 10007KT 10SM FEW250 07/M02 A3057 RMK AO2 SLP351 T00721022
BOS,3/10/2021 16:54,KBOS 101654Z 09011KT 10SM FEW250 08/M02 A3056 RMK AO2 SLP347 T00781022
BOS,3/10/2021 17:54,KBOS 101754Z 09011KT 10SM SCT250 08/M01 A3053 RMK AO2 SLP338 T00781011 10078 20039 58017
BOS,3/10/2021 18:54,KBOS 101854Z 11014KT 10SM SCT250 08/M02 A3050 RMK AO2 SLP328 T00781017
BOS,3/10/2021 19:54,KBOS 101954Z 10013KT 10SM SCT250 08/M01 A3049 RMK AO2 SLP323 T00781011
BOS,3/10/2021 20:54,KBOS 102054Z 10012KT 10SM SCT250 07/01 A3046 RMK AO2 SLP315 T00720006 56024
BOS,3/10/2021 21:54,KBOS 102154Z 12006KT 10SM SCT250 07/01 A3045 RMK AO2 SLP312 T00720011
BOS,3/10/2021 22:54,KBOS 102254Z 21012KT 10SM SCT200 BKN260 09/M01 A3046 RMK AO2 SLP312 T00891011
BOS,3/10/2021 23:54,KBOS 102354Z 19014KT 10SM FEW200 FEW260 07/M02 A3046 RMK AO2 SLP315 T00671022 10089 20061 55000
BOS,3/11/2021 0:54,KBOS 110054Z 19010KT 10SM FEW250 06/M02 A3045 RMK AO2 SLP311 T00561017
BOS,3/11/2021 1:54,KBOS 110154Z 20009KT 10SM FEW150 FEW250 05/M01 A3045 RMK AO2 SLP310 T00501011
BOS,3/11/2021 2:54,KBOS 110254Z 22011KT 10SM FEW150 05/M01 A3044 RMK AO2 SLP308 T00501011 56007
BOS,3/11/2021 3:54,KBOS 110354Z 21010KT 10SM FEW150 SCT250 04/01 A3043 RMK AO2 SLP305 T00440006
BOS,3/11/2021 4:54,KBOS 110454Z 21007KT 10SM FEW150 SCT250 04/00 A3042 RMK AO2 SLP301 T00390000 400890011
BOS,3/11/2021 5:54,KBOS 110554Z 20004KT 10SM SCT250 03/01 A3041 RMK AO2 SLP297 T00330006 10067 20028 58011
BOS,3/11/2021 6:54,KBOS 110654Z 22003KT 10SM BKN250 03/00 A3040 RMK AO2 SLP292 T00280000
BOS,3/11/2021 7:54,KBOS 110754Z 22004KT 10SM FEW010 BKN220 03/01 A3037 RMK AO2 SLP283 T00330006
BOS,3/11/2021 8:54,KBOS 110854Z 23006KT 8SM FEW010 SCT200 03/01 A3035 RMK AO2 SLP278 T00330006 58019
BOS,3/11/2021 9:54,KBOS 110954Z 20005KT 8SM FEW010 SCT200 03/01 A3034 RMK AO2 SLP272 T00330011
BOS,3/11/2021 10:54,KBOS 111054Z 20005KT 6SM BR FEW010 FEW140 SCT250 03/01 A3032 RMK AO2 SLP265 T00330011
BOS,3/11/2021 11:54,KBOS 111154Z 21012KT 10SM FEW012 FEW140 BKN250 07/04 A3030 RMK AO2 SLP260 T00670044 10067 20022 56018
BOS,3/11/2021 12:54,KBOS 111254Z 21012KT 10SM FEW140 OVC200 08/06 A3029 RMK AO2 SLP256 T00830056
BOS,3/11/2021 13:54,KBOS 111354Z 22014KT 10SM FEW140 BKN200 OVC250 10/06 A3027 RMK AO2 SLP249 T01000056
BOS,3/11/2021 14:54,KBOS 111454Z 21015KT 10SM SCT140 BKN200 BKN250 13/06 A3025 RMK AO2 SLP241 T01280056 58019
BOS,3/11/2021 15:54,KBOS 111554Z 22010KT 10SM BKN140 OVC200 13/05 A3022 RMK AO2 SLP231 T01330050
BOS,3/11/2021 16:54,KBOS 111654Z 20011KT 10SM BKN160 OVC200 16/05 A3018 RMK AO2 SLP219 T01560050
BOS,3/11/2021 17:54,KBOS 111754Z 21015KT 10SM FEW160 BKN200 18/04 A3014 RMK AO2 SLP206 T01780039 10178 20072 58035
BOS,3/11/2021 18:54,KBOS 111854Z 21015KT 10SM SCT200 BKN250 21/03 A3010 RMK AO2 SLP192 T02060033
BOS,3/11/2021 19:54,KBOS 111954Z 22019G23KT 10SM FEW045 SCT200 BKN250 23/M01 A3006 RMK AO2 SLP180 T02331006
BOS,3/11/2021 20:54,KBOS 112054Z 21018G26KT 10SM FEW045 BKN200 OVC250 22/01 A3004 RMK AO2 PK WND 23028/2036 SLP172 T02220006 56034
BOS,3/11/2021 21:54,KBOS 112154Z 20012KT 10SM BKN200 OVC250 20/02 A3002 RMK AO2 PK WND 21031/2127 SLP166 T02000017
BOS,3/11/2021 22:54,KBOS 112254Z 20013KT 10SM FEW070 BKN200 BKN250 18/02 A3002 RMK AO2 SLP165 T01780022
BOS,3/11/2021 23:54,KBOS 112354Z 21013KT 10SM FEW070 BKN170 BKN250 16/03 A3003 RMK AO2 SLP169 T01610028 10233 20156 55003
BOS,3/12/2021 0:54,KBOS 120054Z 21014KT 10SM BKN120 BKN250 15/03 A3002 RMK AO2 SLP164 T01500028
BOS,3/12/2021 1:54,KBOS 120154Z 22016KT 10SM SCT100 BKN250 14/02 A3001 RMK AO2 SLP161 T01390022
BOS,3/12/2021 2:54,KBOS 120254Z 21016KT 10SM SCT120 BKN250 13/03 A2998 RMK AO2 SLP152 T01330028 58017
BOS,3/12/2021 3:54,KBOS 120354Z 21013KT 10SM SCT140 BKN250 12/03 A2997 RMK AO2 SLP150 T01170028
BOS,3/12/2021 4:54,KBOS 120454Z 22013KT 10SM BKN110 OVC200 12/03 A2994 RMK AO2 SLP137 T01220033 402330022
BOS,3/12/2021 5:54,KBOS 120554Z 21010KT 10SM FEW120 BKN250 12/03 A2993 RMK AO2 SLP133 T01220028 10161 20117 58019
BOS,3/12/2021 6:54,KBOS 120654Z 20013KT 10SM FEW120 SCT250 12/03 A2991 RMK AO2 SLP127 T01220033
BOS,3/12/2021 7:54,KBOS 120754Z 21013KT 10SM FEW120 BKN250 12/03 A2989 RMK AO2 SLP121 T01220033
BOS,3/12/2021 8:54,KBOS 120854Z 20008KT 10SM FEW100 OVC220 12/03 A2991 RMK AO2 SLP127 T01170033 55006
BOS,3/12/2021 9:54,KBOS 120954Z 25005KT 10SM FEW090 FEW170 OVC220 12/04 A2993 RMK AO2 SLP136 T01170039
BOS,3/12/2021 10:54,KBOS 121054Z 28014G25KT 10SM FEW070 BKN140 BKN220 16/03 A2997 RMK AO2 PK WND 28026/1037 SLP147 T01560028
BOS,3/12/2021 11:54,KBOS 121154Z 26010KT 10SM FEW070 BKN150 BKN200 15/M01 A3000 RMK AO2 PK WND 28027/1055 SLP157 T01501006 10156 20111 53030
BOS,3/12/2021 12:54,KBOS 121254Z 28015G23KT 10SM FEW090 SCT150 BKN200 15/M04 A3000 RMK AO2 SLP159 T01501039
BOS,3/12/2021 13:54,KBOS 121354Z 26012G18KT 10SM FEW150 SCT220 16/M06 A3002 RMK AO2 PK WND 28028/1304 SLP164 T01611056
BOS,3/12/2021 14:54,KBOS 121454Z 27011G23KT 10SM FEW150 FEW220 17/M10 A3002 RMK AO2 PK WND 27027/1423 SLP164 T01671100 51007
BOS,3/12/2021 15:54,KBOS 121554Z 27014G24KT 10SM FEW150 FEW220 16/M08 A3002 RMK AO2 PK WND 26026/1457 SLP164 T01611083
BOS,3/12/2021 16:54,KBOS 121654Z 25017G22KT 10SM FEW150 FEW220 17/M08 A3000 RMK AO2 PK WND 27027/1605 SLP159 T01721078
BOS,3/12/2021 17:54,KBOS 121754Z 26012G21KT 10SM FEW150 FEW220 18/M08 A2997 RMK AO2 SLP147 T01781078 10178 20144 58017
BOS,3/12/2021 18:54,KBOS 121854Z 27010KT 10SM FEW150 FEW220 18/M09 A2994 RMK AO2 SLP139 T01831094
BOS,3/12/2021 19:54,KBOS 121954Z 27013G22KT 10SM FEW150 FEW220 18/M11 A2992 RMK AO2 SLP130 T01781106
BOS,3/12/2021 20:54,KBOS 122054Z 26011G21KT 10SM FEW150 18/M09 A2989 RMK AO2 PK WND 25028/2016 SLP123 T01781094 56025
BOS,3/12/2021 21:54,KBOS 122154Z 25020G27KT 10SM FEW150 17/M09 A2989 RMK AO2 PK WND 25027/2153 SLP121 T01671089
BOS,3/12/2021 22:54,KBOS 122254Z 27011G17KT 10SM FEW150 15/M09 A2988 RMK AO2 PK WND 26028/2159 SLP118 T01501089
BOS,3/12/2021 23:54,KBOS 122354Z 29008KT 10SM CLR 14/M08 A2988 RMK AO2 SLP116 T01441083 10183 20144 57006
BOS,3/13/2021 0:54,KBOS 130054Z 31005KT 10SM CLR 13/M09 A2989 RMK AO2 SLP120 T01281089
BOS,3/13/2021 1:54,KBOS 130154Z 28004KT 10SM CLR 11/M07 A2989 RMK AO2 SLP120 T01111072
BOS,3/13/2021 2:54,KBOS 130254Z 30018G28KT 10SM CLR 12/M07 A2989 RMK AO2 PK WND 30028/0254 SLP122 T01171067 51006
BOS,3/13/2021 3:54,KBOS 130354Z 28018G34KT 10SM FEW090 10/M07 A2988 RMK AO2 PK WND 30034/0345 SLP119 T01001067
BOS,3/13/2021 4:54,KBOS 130454Z 27024G33KT 10SM FEW090 08/M13 A2989 RMK AO2 PK WND 28040/0424 SLP120 T00831133 401830083
BOS,3/13/2021 5:54,KBOS 130554Z 29020G32KT 10SM CLR 07/M12 A2991 RMK AO2 PK WND 28036/0541 SLP129 T00671117 10144 20067 53007
BOS,3/13/2021 6:54,KBOS 130654Z 28015G25KT 10SM CLR 05/M11 A2994 RMK AO2 PK WND 29035/0626 SLP138 T00501111
BOS,3/13/2021 7:54,KBOS 130754Z 31021G31KT 10SM FEW250 04/M12 A2997 RMK AO2 PK WND 33034/0737 SLP149 T00391122
BOS,3/13/2021 8:54,KBOS 130854Z 32019G27KT 10SM FEW065 SCT250 02/M14 A3001 RMK AO2 PK WND 33035/0842 SLP161 T00221139 53032
BOS,3/13/2021 9:54,KBOS 130954Z 32023G33KT 10SM FEW060 01/M16 A3006 RMK AO2 PK WND 33033/0858 SLP179 T00061156
